,ticker,date,time,title,compound,Close,day1_high,day1_low,arima_value,arima_res,prediction,observation
56,TTM,Oct-12-21,08:11AM  ,Tata Motors to invest $2 billion in EVs after fundraise from TPG,0.0,420.79998779296875,519.95,462.85,0.0,0,Neutral,positive
57,TTM,Oct-08-21,06:49AM  ,Tata regains control of troubled Air India with $2.4 billion bid,-0.4588,382.95001220703125,420.75,387.85,384.9390725787233,1,Neutral,positive
58,TTM,Oct-07-21,01:48PM  ,Why Shares of Tata Motors Drove Higher on Thursday,0.296,376.3999938964844,398.0,380.0,377.17140131193884,1,Increase,Success
59,TTM,Oct-07-21,09:22AM  ,"5 Stock Gainers for Thursday: Nio, Tata Motors, Levi Strauss",0.0,376.3999938964844,398.0,380.0,0.0,0,Neutral,positive
60,TTM,Oct-07-21,08:30AM  ,"Thinking about buying stock in Tata Motors, New Fortress Energy, Arbutus Biopharma, US Well Services, or Progenity?",0.4939,376.3999938964844,398.0,380.0,377.17140131193884,1,Increase,Success
61,TTM,Sep-21-21,08:28AM  ,Tata Motors to raise commercial vehicle prices by 2% to offset continued rise in commodity costs,0.0,301.8500061035156,313.7,303.05,0.0,0,Neutral,positive
62,TTM,Sep-15-21,07:39AM  ,UPDATE 2-India approves $3.5 bln scheme to boost clean fuel vehicles,0.7964,311.95001220703125,314.95,307.8,312.68888854249695,1,Increase,Success
63,TTM,Sep-02-21,01:21AM  ,UPDATE 2-India's Mahindra sees Sept car output down by a quarter on chip shortage,-0.25,293.1000061035156,296.45,292.4,293.3049764719019,1,Neutral,positive
64,TTM,Aug-26-21,08:17AM  ,U.K. car production suffers worst July since 1956,-0.802,284.3999938964844,286.55,281.7,284.5868111657803,1,Neutral,positive
65,TTM,Aug-26-21,02:44AM  ,UK car manufacturing falls to lowest since Suez crisis in 1956,-0.7717,284.3999938964844,286.55,281.7,284.5868111657803,1,Neutral,positive
66,TTM,Jul-27-21,04:31AM  ,Tata Motors (TTM) Q1 2022 Earnings Call Transcript,0.0,291.29998779296875,290.85,283.65,0.0,0,Neutral,positive
67,TTM,Jul-26-21,01:56PM  ,Jaguar Sets Up Mission Control Center Over Chips Spurring Losses,-0.4019,293.1000061035156,297.6,288.7,292.71072176436087,-1,Decrease,Success
68,TTM,Jul-26-21,06:40AM  ,"JLR parent sees demand recovering, warns of short term impact of chip shortage",-0.4404,293.1000061035156,297.6,288.7,292.71072176436087,-1,Decrease,Success
69,TTM,Jul-14-21,04:17PM  ,Coventry Airport owner submits plans for huge gigafactory,0.3182,309.45001220703125,312.85,307.55,309.017026040259,-1,Neutral,negative
70,TTM,Jul-12-21,11:05AM  ,How Formula E racing is a testbed for the future of EVs,0.0,307.45001220703125,312.2,308.2,0.0,0,Neutral,positive
71,TTM,Jul-09-21,01:06PM  ,"Why NIO, TuSimple, and Other Auto Stocks Fell This Week",0.0,306.3500061035156,311.9,306.25,0.0,0,Neutral,positive
72,TTM,Jul-06-21,02:23PM  ,Why Tata Motors Stock Is Plunging Today,0.0,316.95001220703125,319.0,306.3,0.0,0,Neutral,negative
73,TTM,Jul-05-21,08:00PM  ,Jaguar Land Rover downgrades forecast as global chip shortage bites,-0.25,346.04998779296875,358.1,311.45,346.97872197752815,1,Neutral,negative
74,TTM,Jun-29-21,01:44PM  ,Tata Motors Limited files Annual Report on Form 20-F for Fiscal Year 2021,-0.2263,341.54998779296875,345.2,338.8,342.37144772304265,1,Neutral,positive
75,TTM,Jun-25-21,07:02AM  ,UK car output hit as semiconductor shortage continues to plague auto sector,-0.25,339.54998779296875,344.9,337.5,340.60366874109025,1,Neutral,positive
76,TTM,Jun-21-21,08:00PM  ,Jaguar Land Rover to overhaul supply chain to avoid factory closures,-0.296,334.3500061035156,344.2,336.3,336.0942320991286,1,Neutral,positive
77,TTM,Jun-20-21,09:49AM  ,Jaguar Land Rover backs car payments app set to rip up paper forms,-0.0516,334.3500061035156,344.2,336.3,338.63008958596436,1,Neutral,positive
78,TTM,Jun-15-21,06:05PM  ,"Only Volkswagen, Volvo doing enough to electrify in Europe - study",0.0,352.6499938964844,355.95,348.0,0.0,0,Neutral,negative
79,TTM,Jun-15-21,12:14PM  ,Why Nikola Stock Dropped Tuesday -- Though Maybe It Shouldn't Have,0.0,352.6499938964844,355.95,348.0,0.0,0,Neutral,negative
80,TTM,Jun-14-21,07:50PM  ,JLR to begin testing prototype hydrogen Land Rover this year,0.0,356.0,360.65,351.2,0.0,0,Neutral,negative
81,TTM,Jun-14-21,07:05PM  ,JLR to begin testing prototype hydrogen Land Rover this year,0.0,356.0,360.65,351.2,0.0,0,Neutral,negative
82,TTM,Jun-03-21,02:56AM  ,India's Tata Motors raises $425 million in offshore bonds to pare debt,-0.3612,325.45001220703125,336.9,324.5,326.29926978473435,1,Neutral,positive
83,TTM,May-18-21,05:00PM  ,Tata Motors (TTM) Q4 2021 Earnings Call Transcript,0.0,332.3500061035156,322.95,312.15,0.0,0,Neutral,negative
84,TTM,May-18-21,01:21PM  ,Jaguar Land Rover Owner Swings to Profit as China Sales Jump,0.4404,332.3500061035156,322.95,312.15,335.0911290584256,1,Increase,Failure
85,TTM,May-18-21,10:18AM  ,Jaguar Land Rover posts £534m profit thanks to strong sales in China,0.8442,332.3500061035156,322.95,312.15,335.0911290584256,1,Increase,Failure
86,TTM,May-18-21,07:41AM  ,"UPDATE 3-JLR owner braces for tough ride as chip shortage, pandemic weigh",-0.3612,332.3500061035156,322.95,312.15,335.0911290584256,1,Neutral,negative
87,TTM,May-17-21,08:00PM  ,Jaguar Land Rover boosted by sales rebound in China and US,0.3612,321.1000061035156,336.55,324.1,320.35108044754435,-1,Neutral,negative
88,TTM,May-12-21,11:50AM  ,Jaguar Land Rover's fourth quarter is 'good news' -CEO,0.4404,325.8500061035156,331.0,310.2,325.38404312929237,-1,Neutral,negative
89,TTM,Apr-29-21,08:53AM  ,The chip shortage bringing car factories to a standstill,-0.25,301.8500061035156,301.3,292.85,301.9022286823648,1,Neutral,negative
90,TTM,Apr-22-21,08:36PM  ,PRESS DIGEST-British Business - April 23,0.0,294.54998779296875,299.95,290.75,0.0,0,Neutral,positive
91,TTM,Apr-22-21,12:40PM  ,Jaguar Land Rover will shut down UK factories due to global computer chip shortage,-0.25,294.54998779296875,299.95,290.75,296.5857841720672,1,Neutral,positive
92,TTM,Apr-22-21,11:28AM  ,Land Rover To Temporarily Suspend UK Production Due To Chip Shortage,-0.5106,294.54998779296875,299.95,290.75,296.5857841720672,1,Neutral,positive
93,TTM,Apr-22-21,09:22AM  ,Jaguar Land Rover to suspend output due to chip shortage,-0.5106,294.54998779296875,299.95,290.75,296.5857841720672,1,Neutral,positive
94,TTM,Apr-22-21,07:06AM  ,Chip shortage forces Jaguar Land Rover to halt production,-0.25,294.54998779296875,299.95,290.75,296.5857841720672,1,Neutral,positive
95,TTM,Apr-22-21,06:08AM  ,UPDATE 1-Jaguar Land Rover output at two UK plants hit by chips shortage,-0.25,294.54998779296875,299.95,290.75,296.5857841720672,1,Neutral,positive
96,TTM,Apr-22-21,06:03AM  ,Jaguar Land Rover output at two UK plants hit by chips shortage,-0.25,294.54998779296875,299.95,290.75,296.5857841720672,1,Neutral,positive
97,TTM,Apr-22-21,05:34AM  ,Jaguar Land Rover to suspend production at UK plants amid computer chip shortage,-0.5106,294.54998779296875,299.95,290.75,296.5857841720672,1,Neutral,positive
98,TTM,Apr-21-21,08:00PM  ,Indias Tata forced to refocus after court victory over Mistry,-0.4588,294.54998779296875,299.95,290.75,299.6772545955651,1,Neutral,positive
99,TTM,Apr-19-21,01:44AM  ,Corrected (Official): Jaguar Land Rover expects China premium car sales to grow this year,0.0,300.95001220703125,308.1,294.2,0.0,0,Neutral,negative
